Metodo,Base,Estatistica,Variavel,Valor
ROSE,02-Breast Cancer Wisconsin (Diagnostic),Maximo,attribute14,NA
ROSE,02-Breast Cancer Wisconsin (Diagnostic),Maximo,attribute15,NA
ROSE,02-Breast Cancer Wisconsin (Diagnostic),Maximo,attribute16,NA
ROSE,02-Breast Cancer Wisconsin (Diagnostic),Maximo,attribute17,NA
ROSE,02-Breast Cancer Wisconsin (Diagnostic),Maximo,attribute18,NA
ROSE,02-Breast Cancer Wisconsin (Diagnostic),Maximo,attribute19,NA
ROSE,02-Breast Cancer Wisconsin (Diagnostic),Maximo,attribute20,NA
ROSE,02-Breast Cancer Wisconsin (Diagnostic),Maximo,attribute21,NA
ROSE,02-Breast Cancer Wisconsin (Diagnostic),Maximo,attribute22,NA
ROSE,02-Breast Cancer Wisconsin (Diagnostic),Maximo,attribute23,NA
ROSE,02-Breast Cancer Wisconsin (Diagnostic),Maximo,attribute24,NA
ROSE,02-Breast Cancer Wisconsin (Diagnostic),Maximo,attribute25,NA
ROSE,02-Breast Cancer Wisconsin (Diagnostic),Maximo,attribute26,NA
ROSE,02-Breast Cancer Wisconsin (Diagnostic),Maximo,attribute27,NA
ROSE,02-Breast Cancer Wisconsin (Diagnostic),Maximo,attribute28,NA
ROSE,02-Breast Cancer Wisconsin (Diagnostic),Maximo,attribute29,NA
ROSE,02-Breast Cancer Wisconsin (Diagnostic),Maximo,attribute30,NA
ROSE,02-Breast Cancer Wisconsin (Diagnostic),Maximo,attribute31,NA
ROSE,02-Breast Cancer Wisconsin (Diagnostic),Maximo,attribute32,NA
ROSE,02-Breast Cancer Wisconsin (Diagnostic),Maximo,attribute33,NA
ROSE,02-Breast Cancer Wisconsin (Diagnostic),Maximo,attribute34,NA
ROSE,02-Breast Cancer Wisconsin (Diagnostic),Maximo,aa,NA
ROSE,02-Breast Cancer Wisconsin (Diagnostic),Maximo,ao,NA
ROSE,02-Breast Cancer Wisconsin (Diagnostic),Maximo,dcl,NA
ROSE,02-Breast Cancer Wisconsin (Diagnostic),Maximo,iy,NA
ROSE,02-Breast Cancer Wisconsin (Diagnostic),Maximo,sh,NA
ROSE,02-Breast Cancer Wisconsin (Diagnostic),Maximo,0,NA
ROSE,02-Breast Cancer Wisconsin (Diagnostic),Maximo,1,NA
ROSE,02-Breast Cancer Wisconsin (Diagnostic),Maximo,2,NA
ROSE,02-Breast Cancer Wisconsin (Diagnostic),Maximo,3,NA
ROSE,02-Breast Cancer Wisconsin (Diagnostic),Maximo,4,NA
ROSE,02-Breast Cancer Wisconsin (Diagnostic),Maximo,5,NA
ROSE,02-Breast Cancer Wisconsin (Diagnostic),Maximo,6,NA
ROSE,02-Breast Cancer Wisconsin (Diagnostic),Maximo,7,NA
ROSE,02-Breast Cancer Wisconsin (Diagnostic),Maximo,8,NA
ROSE,02-Breast Cancer Wisconsin (Diagnostic),Maximo,9,NA
ROSE,02-Breast Cancer Wisconsin (Diagnostic),Maximo,10,NA
ROSE,02-Breast Cancer Wisconsin (Diagnostic),Maximo,11,NA
ROSE,02-Breast Cancer Wisconsin (Diagnostic),Maximo,12,NA
ROSE,02-Breast Cancer Wisconsin (Diagnostic),Maximo,13,NA
ROSE,02-Breast Cancer Wisconsin (Diagnostic),Maximo,14,NA
ROSE,02-Breast Cancer Wisconsin (Diagnostic),Maximo,15,NA
ROSE,02-Breast Cancer Wisconsin (Diagnostic),Maximo,16,NA
ROSE,02-Breast Cancer Wisconsin (Diagnostic),Maximo,17,NA
ROSE,02-Breast Cancer Wisconsin (Diagnostic),Maximo,18,NA
ROSE,02-Breast Cancer Wisconsin (Diagnostic),Maximo,19,NA
ROSE,02-Breast Cancer Wisconsin (Diagnostic),Maximo,20,NA
ROSE,02-Breast Cancer Wisconsin (Diagnostic),Maximo,21,NA
ROSE,02-Breast Cancer Wisconsin (Diagnostic),Maximo,22,NA
ROSE,02-Breast Cancer Wisconsin (Diagnostic),Maximo,23,NA
ROSE,02-Breast Cancer Wisconsin (Diagnostic),Maximo,24,NA
ROSE,02-Breast Cancer Wisconsin (Diagnostic),Maximo,25,NA
ROSE,02-Breast Cancer Wisconsin (Diagnostic),Maximo,26,NA
ROSE,02-Breast Cancer Wisconsin (Diagnostic),Maximo,27,NA
ROSE,02-Breast Cancer Wisconsin (Diagnostic),Maximo,28,NA
ROSE,02-Breast Cancer Wisconsin (Diagnostic),Maximo,29,NA
ROSE,02-Breast Cancer Wisconsin (Diagnostic),Maximo,30,NA
ROSE,02-Breast Cancer Wisconsin (Diagnostic),Maximo,31,NA
ROSE,02-Breast Cancer Wisconsin (Diagnostic),Maximo,32,NA
ROSE,02-Breast Cancer Wisconsin (Diagnostic),Maximo,33,NA
ROSE,02-Breast Cancer Wisconsin (Diagnostic),Maximo,34,NA
ROSE,02-Breast Cancer Wisconsin (Diagnostic),Maximo,35,NA
ROSE,02-Breast Cancer Wisconsin (Diagnostic),Maximo,36,NA
ROSE,02-Breast Cancer Wisconsin (Diagnostic),Maximo,37,NA
ROSE,02-Breast Cancer Wisconsin (Diagnostic),Maximo,38,NA
ROSE,02-Breast Cancer Wisconsin (Diagnostic),Maximo,39,NA
ROSE,02-Breast Cancer Wisconsin (Diagnostic),Maximo,40,NA
ROSE,02-Breast Cancer Wisconsin (Diagnostic),Maximo,41,NA
ROSE,02-Breast Cancer Wisconsin (Diagnostic),Maximo,42,NA
ROSE,02-Breast Cancer Wisconsin (Diagnostic),Maximo,43,NA
ROSE,02-Breast Cancer Wisconsin (Diagnostic),Maximo,44,NA
ROSE,02-Breast Cancer Wisconsin (Diagnostic),Maximo,45,NA
ROSE,02-Breast Cancer Wisconsin (Diagnostic),Maximo,46,NA
ROSE,02-Breast Cancer Wisconsin (Diagnostic),Maximo,48,NA
ROSE,02-Breast Cancer Wisconsin (Diagnostic),Maximo,49,NA
ROSE,03-Pima Indians Diabetes,Media,time,NA
ROSE,03-Pima Indians Diabetes,Media,v1,NA
ROSE,03-Pima Indians Diabetes,Media,v2,NA
ROSE,03-Pima Indians Diabetes,Media,v3,NA
ROSE,03-Pima Indians Diabetes,Media,v4,NA
ROSE,03-Pima Indians Diabetes,Media,v5,NA
ROSE,03-Pima Indians Diabetes,Media,v6,NA
ROSE,03-Pima Indians Diabetes,Media,v7,NA
ROSE,03-Pima Indians Diabetes,Media,v8,NA
ROSE,03-Pima Indians Diabetes,Media,v9,NA
ROSE,03-Pima Indians Diabetes,Media,v10,NA
ROSE,03-Pima Indians Diabetes,Media,v11,NA
ROSE,03-Pima Indians Diabetes,Media,v12,NA
ROSE,03-Pima Indians Diabetes,Media,v13,NA
ROSE,03-Pima Indians Diabetes,Media,v14,NA
ROSE,03-Pima Indians Diabetes,Media,v15,NA
ROSE,03-Pima Indians Diabetes,Media,v16,NA
ROSE,03-Pima Indians Diabetes,Media,v17,NA
ROSE,03-Pima Indians Diabetes,Media,v18,NA
ROSE,03-Pima Indians Diabetes,Media,v19,NA
ROSE,03-Pima Indians Diabetes,Media,v20,NA
ROSE,03-Pima Indians Diabetes,Media,v21,NA
ROSE,03-Pima Indians Diabetes,Media,v22,NA
ROSE,03-Pima Indians Diabetes,Media,v23,NA
ROSE,03-Pima Indians Diabetes,Media,v24,NA
ROSE,03-Pima Indians Diabetes,Media,v25,NA
ROSE,03-Pima Indians Diabetes,Media,v26,NA
ROSE,03-Pima Indians Diabetes,Media,v27,NA
ROSE,03-Pima Indians Diabetes,Media,v28,NA
ROSE,03-Pima Indians Diabetes,Media,amount,NA
ROSE,03-Pima Indians Diabetes,Media,radius1,NA
ROSE,03-Pima Indians Diabetes,Media,texture1,NA
ROSE,03-Pima Indians Diabetes,Media,perimeter1,NA
ROSE,03-Pima Indians Diabetes,Media,area1,NA
ROSE,03-Pima Indians Diabetes,Media,smoothness1,NA
ROSE,03-Pima Indians Diabetes,Media,compactness1,NA
ROSE,03-Pima Indians Diabetes,Media,concavity1,NA
ROSE,03-Pima Indians Diabetes,Media,concave_points1,NA
ROSE,03-Pima Indians Diabetes,Media,symmetry1,NA
ROSE,03-Pima Indians Diabetes,Media,fractal_dimension1,NA
ROSE,03-Pima Indians Diabetes,Media,radius2,NA
ROSE,03-Pima Indians Diabetes,Media,texture2,NA
ROSE,03-Pima Indians Diabetes,Media,perimeter2,NA
ROSE,03-Pima Indians Diabetes,Media,area2,NA
ROSE,03-Pima Indians Diabetes,Media,smoothness2,NA
ROSE,03-Pima Indians Diabetes,Media,compactness2,NA
ROSE,03-Pima Indians Diabetes,Media,concavity2,NA
ROSE,03-Pima Indians Diabetes,Media,concave_points2,NA
ROSE,03-Pima Indians Diabetes,Media,symmetry2,NA
ROSE,03-Pima Indians Diabetes,Media,fractal_dimension2,NA
ROSE,03-Pima Indians Diabetes,Media,radius3,NA
ROSE,03-Pima Indians Diabetes,Media,texture3,NA
ROSE,03-Pima Indians Diabetes,Media,perimeter3,NA
ROSE,03-Pima Indians Diabetes,Media,area3,NA
ROSE,03-Pima Indians Diabetes,Media,smoothness3,NA
ROSE,03-Pima Indians Diabetes,Media,compactness3,NA
ROSE,03-Pima Indians Diabetes,Media,concavity3,NA
ROSE,03-Pima Indians Diabetes,Media,concave_points3,NA
ROSE,03-Pima Indians Diabetes,Media,symmetry3,NA
ROSE,03-Pima Indians Diabetes,Media,fractal_dimension3,NA
ROSE,03-Pima Indians Diabetes,Media,pregnancies,4.206289769128808
ROSE,03-Pima Indians Diabetes,Media,glucose,126.72436556848639
ROSE,03-Pima Indians Diabetes,Media,bloodpressure,69.44673101185916
ROSE,03-Pima Indians Diabetes,Media,skinthickness,20.553256592027427
ROSE,03-Pima Indians Diabetes,Media,insulin,83.9817686146901
ROSE,03-Pima Indians Diabetes,Media,bmi,32.94563038745653
ROSE,03-Pima Indians Diabetes,Media,diabetespedigreefunction,0.480814082441973
ROSE,03-Pima Indians Diabetes,Media,age,34.10165458657001
ROSE,03-Pima Indians Diabetes,Media,attribute01,NA
ROSE,03-Pima Indians Diabetes,Media,attribute02,NA
ROSE,03-Pima Indians Diabetes,Media,attribute03,NA
ROSE,03-Pima Indians Diabetes,Media,attribute04,NA
ROSE,03-Pima Indians Diabetes,Media,attribute05,NA
ROSE,03-Pima Indians Diabetes,Media,attribute06,NA
ROSE,03-Pima Indians Diabetes,Media,attribute07,NA
ROSE,03-Pima Indians Diabetes,Media,attribute08,NA
ROSE,03-Pima Indians Diabetes,Media,attribute09,NA
ROSE,03-Pima Indians Diabetes,Media,attribute10,NA
ROSE,03-Pima Indians Diabetes,Media,attribute11,NA
ROSE,03-Pima Indians Diabetes,Media,attribute12,NA
ROSE,03-Pima Indians Diabetes,Media,attribute13,NA
ROSE,03-Pima Indians Diabetes,Media,attribute14,NA
ROSE,03-Pima Indians Diabetes,Media,attribute15,NA
ROSE,03-Pima Indians Diabetes,Media,attribute16,NA
ROSE,03-Pima Indians Diabetes,Media,attribute17,NA
ROSE,03-Pima Indians Diabetes,Media,attribute18,NA
ROSE,03-Pima Indians Diabetes,Media,attribute19,NA
ROSE,03-Pima Indians Diabetes,Media,attribute20,NA
ROSE,03-Pima Indians Diabetes,Media,attribute21,NA
ROSE,03-Pima Indians Diabetes,Media,attribute22,NA
ROSE,03-Pima Indians Diabetes,Media,attribute23,NA
ROSE,03-Pima Indians Diabetes,Media,attribute24,NA
ROSE,03-Pima Indians Diabetes,Media,attribute25,NA
ROSE,03-Pima Indians Diabetes,Media,attribute26,NA
ROSE,03-Pima Indians Diabetes,Media,attribute27,NA
ROSE,03-Pima Indians Diabetes,Media,attribute28,NA
ROSE,03-Pima Indians Diabetes,Media,attribute29,NA
ROSE,03-Pima Indians Diabetes,Media,attribute30,NA
ROSE,03-Pima Indians Diabetes,Media,attribute31,NA
ROSE,03-Pima Indians Diabetes,Media,attribute32,NA
ROSE,03-Pima Indians Diabetes,Media,attribute33,NA
ROSE,03-Pima Indians Diabetes,Media,attribute34,NA
ROSE,03-Pima Indians Diabetes,Media,aa,NA
ROSE,03-Pima Indians Diabetes,Media,ao,NA
ROSE,03-Pima Indians Diabetes,Media,dcl,NA
ROSE,03-Pima Indians Diabetes,Media,iy,NA
ROSE,03-Pima Indians Diabetes,Media,sh,NA
ROSE,03-Pima Indians Diabetes,Media,0,NA
ROSE,03-Pima Indians Diabetes,Media,1,NA
ROSE,03-Pima Indians Diabetes,Media,2,NA
ROSE,03-Pima Indians Diabetes,Media,3,NA
ROSE,03-Pima Indians Diabetes,Media,4,NA
ROSE,03-Pima Indians Diabetes,Media,5,NA
ROSE,03-Pima Indians Diabetes,Media,6,NA
ROSE,03-Pima Indians Diabetes,Media,7,NA
ROSE,03-Pima Indians Diabetes,Media,8,NA
ROSE,03-Pima Indians Diabetes,Media,9,NA
ROSE,03-Pima Indians Diabetes,Media,10,NA
ROSE,03-Pima Indians Diabetes,Media,11,NA
ROSE,03-Pima Indians Diabetes,Media,12,NA
ROSE,03-Pima Indians Diabetes,Media,13,NA
ROSE,03-Pima Indians Diabetes,Media,14,NA
ROSE,03-Pima Indians Diabetes,Media,15,NA
ROSE,03-Pima Indians Diabetes,Media,16,NA
ROSE,03-Pima Indians Diabetes,Media,17,NA
ROSE,03-Pima Indians Diabetes,Media,18,NA
ROSE,03-Pima Indians Diabetes,Media,19,NA
ROSE,03-Pima Indians Diabetes,Media,20,NA
ROSE,03-Pima Indians Diabetes,Media,21,NA
ROSE,03-Pima Indians Diabetes,Media,22,NA
ROSE,03-Pima Indians Diabetes,Media,23,NA
ROSE,03-Pima Indians Diabetes,Media,24,NA
ROSE,03-Pima Indians Diabetes,Media,25,NA
ROSE,03-Pima Indians Diabetes,Media,26,NA
ROSE,03-Pima Indians Diabetes,Media,27,NA
ROSE,03-Pima Indians Diabetes,Media,28,NA
ROSE,03-Pima Indians Diabetes,Media,29,NA
ROSE,03-Pima Indians Diabetes,Media,30,NA
ROSE,03-Pima Indians Diabetes,Media,31,NA
ROSE,03-Pima Indians Diabetes,Media,32,NA
ROSE,03-Pima Indians Diabetes,Media,33,NA
ROSE,03-Pima Indians Diabetes,Media,34,NA
ROSE,03-Pima Indians Diabetes,Media,35,NA
ROSE,03-Pima Indians Diabetes,Media,36,NA
ROSE,03-Pima Indians Diabetes,Media,37,NA
ROSE,03-Pima Indians Diabetes,Media,38,NA
ROSE,03-Pima Indians Diabetes,Media,39,NA
ROSE,03-Pima Indians Diabetes,Media,40,NA
ROSE,03-Pima Indians Diabetes,Media,41,NA
ROSE,03-Pima Indians Diabetes,Media,42,NA
ROSE,03-Pima Indians Diabetes,Media,43,NA
ROSE,03-Pima Indians Diabetes,Media,44,NA
ROSE,03-Pima Indians Diabetes,Media,45,NA
ROSE,03-Pima Indians Diabetes,Media,46,NA
ROSE,03-Pima Indians Diabetes,Media,48,NA
ROSE,03-Pima Indians Diabetes,Media,49,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,time,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,v1,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,v2,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,v3,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,v4,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,v5,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,v6,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,v7,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,v8,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,v9,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,v10,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,v11,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,v12,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,v13,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,v14,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,v15,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,v16,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,v17,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,v18,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,v19,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,v20,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,v21,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,v22,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,v23,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,v24,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,v25,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,v26,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,v27,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,v28,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,amount,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,radius1,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,texture1,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,perimeter1,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,area1,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,smoothness1,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,compactness1,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,concavity1,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,concave_points1,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,symmetry1,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,fractal_dimension1,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,radius2,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,texture2,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,perimeter2,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,area2,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,smoothness2,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,compactness2,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,concavity2,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,concave_points2,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,symmetry2,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,fractal_dimension2,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,radius3,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,texture3,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,perimeter3,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,area3,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,smoothness3,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,compactness3,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,concavity3,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,concave_points3,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,symmetry3,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,fractal_dimension3,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,pregnancies,4.205632061249701
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,glucose,35.819955312588085
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,bloodpressure,24.688948366426654
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,skinthickness,19.563949347651278
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,insulin,138.5373006720449
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,bmi,9.316692894514874
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,diabetespedigreefunction,0.3904532382250184
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,age,13.421847567543749
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,attribute01,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,attribute02,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,attribute03,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,attribute04,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,attribute05,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,attribute06,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,attribute07,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,attribute08,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,attribute09,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,attribute10,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,attribute11,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,attribute12,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,attribute13,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,attribute14,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,attribute15,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,attribute16,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,attribute17,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,attribute18,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,attribute19,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,attribute20,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,attribute21,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,attribute22,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,attribute23,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,attribute24,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,attribute25,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,attribute26,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,attribute27,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,attribute28,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,attribute29,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,attribute30,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,attribute31,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,attribute32,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,attribute33,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,attribute34,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,aa,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,ao,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,dcl,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,iy,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,sh,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,0,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,1,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,2,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,3,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,4,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,5,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,6,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,7,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,8,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,9,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,10,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,11,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,12,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,13,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,14,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,15,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,16,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,17,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,18,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,19,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,20,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,21,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,22,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,23,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,24,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,25,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,26,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,27,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,28,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,29,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,30,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,31,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,32,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,33,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,34,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,35,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,36,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,37,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,38,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,39,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,40,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,41,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,42,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,43,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,44,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,45,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,46,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,48,NA
ROSE,03-Pima Indians Diabetes,Desvio_Padrao,49,NA
ROSE,03-Pima Indians Diabetes,Minimo,time,NA
ROSE,03-Pima Indians Diabetes,Minimo,v1,NA
ROSE,03-Pima Indians Diabetes,Minimo,v2,NA
ROSE,03-Pima Indians Diabetes,Minimo,v3,NA
ROSE,03-Pima Indians Diabetes,Minimo,v4,NA
ROSE,03-Pima Indians Diabetes,Minimo,v5,NA
ROSE,03-Pima Indians Diabetes,Minimo,v6,NA
ROSE,03-Pima Indians Diabetes,Minimo,v7,NA
ROSE,03-Pima Indians Diabetes,Minimo,v8,NA
ROSE,03-Pima Indians Diabetes,Minimo,v9,NA
ROSE,03-Pima Indians Diabetes,Minimo,v10,NA
ROSE,03-Pima Indians Diabetes,Minimo,v11,NA
ROSE,03-Pima Indians Diabetes,Minimo,v12,NA
ROSE,03-Pima Indians Diabetes,Minimo,v13,NA
ROSE,03-Pima Indians Diabetes,Minimo,v14,NA
ROSE,03-Pima Indians Diabetes,Minimo,v15,NA
ROSE,03-Pima Indians Diabetes,Minimo,v16,NA
ROSE,03-Pima Indians Diabetes,Minimo,v17,NA
ROSE,03-Pima Indians Diabetes,Minimo,v18,NA
ROSE,03-Pima Indians Diabetes,Minimo,v19,NA
ROSE,03-Pima Indians Diabetes,Minimo,v20,NA
ROSE,03-Pima Indians Diabetes,Minimo,v21,NA
ROSE,03-Pima Indians Diabetes,Minimo,v22,NA
ROSE,03-Pima Indians Diabetes,Minimo,v23,NA
ROSE,03-Pima Indians Diabetes,Minimo,v24,NA
ROSE,03-Pima Indians Diabetes,Minimo,v25,NA
ROSE,03-Pima Indians Diabetes,Minimo,v26,NA
ROSE,03-Pima Indians Diabetes,Minimo,v27,NA
ROSE,03-Pima Indians Diabetes,Minimo,v28,NA
ROSE,03-Pima Indians Diabetes,Minimo,amount,NA
